movieId,title,genres,year,title_clean,avg_rating,num_ratings,tags,popularity_score,content_features
47382,Step Up (2006),Drama|Romance,2006.0,Step Up,3.5,4,,3.3450054123663238,Drama Romance Step Up 
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy,2006.0,Zoom,2.5,1,,3.1618824420036953,Adventure Comedy Drama Fantasy Zoom 
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,2004.0,Mind Game,4.25,2,,3.477228837336618,Adventure Animation Comedy Fantasy Romance Sci-Fi Mind Game 
47423,Half Nelson (2006),Drama,2006.0,Half Nelson,4.0,5,,3.566254961335797,Drama Half Nelson 
47446,"Moustache, La (2005)",Drama|Mystery|Thriller,2005.0,"Moustache, La",3.5,1,,3.2868824420036953,"Drama Mystery Thriller Moustache, La "
47465,Tideland (2005),Drama|Fantasy|Thriller,2005.0,Tideland,3.0,3,,3.179505953602956,Drama Fantasy Thriller Tideland 
47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama,2005.0,Adam's Apples (Adams æbler),4.17,3,,3.530505953602956,Comedy Drama Adam's Apples (Adams æbler) 
47516,Material Girls (2006),Children|Comedy|Drama,2006.0,Material Girls,2.0,1,,3.0993824420036953,Children Comedy Drama Material Girls 
47518,Accepted (2006),Comedy,2006.0,Accepted,2.93,14,,3.0388123588585505,Comedy Accepted 
47538,Crime Busters (1977),Action|Adventure|Comedy|Crime,1977.0,Crime Busters,2.5,1,,3.1618824420036953,Action Adventure Comedy Crime Crime Busters 
47566,Born to Kill (1947),Crime|Drama|Film-Noir,1947.0,Born to Kill,4.0,1,,3.3493824420036953,Crime Drama Film-Noir Born to Kill 
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,2006.0,"Illusionist, The",3.78,43,costume drama Edward Norton magic Paul Giamatti,3.706701190720591,"Drama Fantasy Mystery Romance Illusionist, The costume drama Edward Norton magic Paul Giamatti"
47629,The Queen (2006),Drama,2006.0,The Queen,3.73,13,,3.564252976801478,Drama The Queen 
47640,Beerfest (2006),Comedy,2006.0,Beerfest,3.5,6,,3.3688507335407354,Comedy Beerfest 
47644,Invincible (2006),Drama,2006.0,Invincible,3.0,7,,3.128218538287826,Drama Invincible 
47646,Idlewild (2006),Crime|Drama|Musical,2006.0,Idlewild,4.0,1,,3.3493824420036953,Crime Drama Musical Idlewild 
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,1956.0,"Red Balloon, The (Ballon rouge, Le)",3.5,1,,3.2868824420036953,"Children Fantasy Red Balloon, The (Ballon rouge, Le) "
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance,2005.0,Angel-A,3.5,3,,3.329505953602956,Comedy Drama Fantasy Romance Angel-A 
47736,"Chump at Oxford, A (1940)",Comedy,1940.0,"Chump at Oxford, A",5.0,1,,3.4743824420036953,"Comedy Chump at Oxford, A "
47774,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy,1989.0,"Icicle Thief, The (Ladri di saponette)",3.0,1,,3.2243824420036953,"Comedy Fantasy Icicle Thief, The (Ladri di saponette) "
47793,"Puffy Chair, The (2006)",Drama|Romance,2006.0,"Puffy Chair, The",2.5,1,,3.1618824420036953,"Drama Romance Puffy Chair, The "
47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller,2006.0,"Wicker Man, The",1.0,4,,2.4359145032754146,"Horror Mystery Thriller Wicker Man, The "
47894,"Wind That Shakes the Barley, The (2006)",Drama|War,2006.0,"Wind That Shakes the Barley, The",3.75,4,,3.4359145032754146,"Drama War Wind That Shakes the Barley, The "
47937,Severance (2006),Comedy|Horror|Thriller,2006.0,Severance,3.0,1,,3.2243824420036953,Comedy Horror Thriller Severance 
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,2006.0,Hollywoodland,3.2,5,,3.2329216280024635,Crime Drama Mystery Thriller Hollywoodland 
47952,"Covenant, The (2006)",Action|Horror|Thriller,2006.0,"Covenant, The",3.0,1,,3.2243824420036953,"Action Horror Thriller Covenant, The "
47970,"Last Kiss, The (2006)",Comedy|Drama,2006.0,"Last Kiss, The",3.83,3,,3.428505953602956,"Comedy Drama Last Kiss, The "
47978,SherryBaby (2006),Drama,2006.0,SherryBaby,2.5,1,,3.1618824420036953,Drama SherryBaby 
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,2006.0,Idiocracy,3.72,18,,3.5902023814411823,Adventure Comedy Sci-Fi Thriller Idiocracy 
47999,Jesus Camp (2006),Documentary|Drama,2006.0,Jesus Camp,4.07,7,,3.663218538287826,Documentary Drama Jesus Camp 
48001,"Bow, The (Hwal) (2005)",Drama|Romance,2005.0,"Bow, The (Hwal)",4.0,1,,3.3493824420036953,"Drama Romance Bow, The (Hwal) "
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,2005.0,"Tiger and the Snow, The (La tigre e la neve)",4.0,1,,3.3493824420036953,"Comedy Drama Romance War Tiger and the Snow, The (La tigre e la neve) "
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,2006.0,"Fountain, The",3.5,14,,3.41881235885855,"Drama Fantasy Romance Fountain, The "
48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,1994.0,Fear City: A Family-Style Comedy (La cité de la peur),4.0,1,,3.3493824420036953,Comedy Fear City: A Family-Style Comedy (La cité de la peur) 
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,2006.0,"Science of Sleep, The (La science des rêves)",3.86,11,,3.6252810853349757,"Comedy Drama Fantasy Romance Science of Sleep, The (La science des rêves) "
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,2006.0,"Black Dahlia, The",3.25,6,,3.25346611815612,"Crime Drama Mystery Thriller Black Dahlia, The "
48150,"Woods, The (2006)",Horror,2006.0,"Woods, The",3.0,1,,3.2243824420036953,"Horror Woods, The "
48161,Gridiron Gang (2006),Drama,2006.0,Gridiron Gang,3.0,2,,3.19945105955884,Drama Gridiron Gang 
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama,2004.0,Land of Plenty (Angst and Alienation in America),3.5,1,,3.2868824420036953,Drama Land of Plenty (Angst and Alienation in America) 
48262,"Bridge, The (2006)",Documentary,2006.0,"Bridge, The",4.0,1,,3.3493824420036953,"Documentary Bridge, The "
48304,Apocalypto (2006),Adventure|Drama|Thriller,2006.0,Apocalypto,3.61,19,,3.5148099821549827,Adventure Drama Thriller Apocalypto 
48319,Flyboys (2006),Action|Adventure|Drama|War,2006.0,Flyboys,2.0,1,,3.0993824420036953,Action Adventure Drama War Flyboys 
48322,Jackass Number Two (2006),Comedy|Documentary,2006.0,Jackass Number Two,3.57,7,,3.4132185382878255,Comedy Documentary Jackass Number Two 
48326,All the King's Men (2006),Drama,2006.0,All the King's Men,3.0,3,,3.179505953602956,Drama All the King's Men 
48342,Conversations with Other Women (2005),Comedy|Drama|Romance,2005.0,Conversations with Other Women,4.0,2,,3.4216732817810622,Comedy Drama Romance Conversations with Other Women 
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3.35,65,,3.3409036046670773,Comedy Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,2006.0,"Pan's Labyrinth (Laberinto del fauno, El)",3.81,81,atmospheric bittersweet visually appealing,3.7659665856366993,"Drama Fantasy Thriller Pan's Labyrinth (Laberinto del fauno, El) atmospheric bittersweet visually appealing"
48412,"Guardian, The (2006)",Action|Adventure|Drama,2006.0,"Guardian, The",3.0,4,,3.1631872305481417,"Action Adventure Drama Guardian, The "
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,2006.0,Open Season,3.0,2,,3.19945105955884,Adventure Animation Children Comedy IMAX Open Season 
48416,School for Scoundrels (2006),Comedy|Crime,2006.0,School for Scoundrels,2.5,1,,3.1618824420036953,Comedy Crime School for Scoundrels 
48516,"Departed, The (2006)",Crime|Drama|Thriller,2006.0,"Departed, The",4.25,107,way too long Leonardo DiCaprio suspense twist ending undercover cop atmospheric Jack Nicholson Leonardo DiCaprio Martin Scorsese suspense,4.188991750316049,"Crime Drama Thriller Departed, The way too long Leonardo DiCaprio suspense twist ending undercover cop atmospheric Jack Nicholson Leonardo DiCaprio Martin Scorsese suspense"
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,2006.0,"Texas Chainsaw Massacre: The Beginning, The",2.5,2,,3.0883399484477287,"Horror Thriller Texas Chainsaw Massacre: The Beginning, The "
48520,Employee of the Month (2006),Comedy,2006.0,Employee of the Month,2.83,6,,3.059619964309966,Comedy Employee of the Month 
48560,Running With Scissors (2006),Comedy|Drama,2006.0,Running With Scissors,2.5,1,,3.1618824420036953,Comedy Drama Running With Scissors 
48593,Man of the Year (2006),Comedy|Thriller,2006.0,Man of the Year,2.5,3,,3.029505953602956,Comedy Thriller Man of the Year 
48596,"Marine, The (2006)",Action|Drama|Thriller,2006.0,"Marine, The",2.75,2,,3.1438955040032845,"Action Drama Thriller Marine, The "
48598,Infamous (2006),Drama,2006.0,Infamous,3.75,2,,3.3661177262255064,Drama Infamous 
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,1976.0,Fellini's Casanova (Il Casanova di Federico Fellini),3.5,2,,3.310562170669951,Drama Romance Fellini's Casanova (Il Casanova di Federico Fellini) 
48649,Chapayev (1934),Drama|War,1934.0,Chapayev,4.5,1,,3.4118824420036953,Drama War Chapayev 
48678,Feast (2005),Action|Comedy|Horror|Thriller,2005.0,Feast,2.75,2,,3.1438955040032845,Action Comedy Horror Thriller Feast 
48696,Little Children (2006),Drama|Romance,2006.0,Little Children,3.88,4,,3.4831872305481415,Drama Romance Little Children 
48698,Deliver Us from Evil (2006),Documentary,2006.0,Deliver Us from Evil,4.5,2,the catholic church is the most corrupt organization in history,3.5327843928921734,Documentary Deliver Us from Evil the catholic church is the most corrupt organization in history
48738,"Last King of Scotland, The (2006)",Drama|Thriller,2006.0,"Last King of Scotland, The",3.98,20,,3.7924096124455393,"Drama Thriller Last King of Scotland, The "
48741,"U.S. vs. John Lennon, The (2006)",Documentary,2006.0,"U.S. vs. John Lennon, The",4.0,1,,3.3493824420036953,"Documentary U.S. vs. John Lennon, The "
48744,Shortbus (2006),Comedy|Drama|Romance,2006.0,Shortbus,4.0,3,,3.4795059536029562,Comedy Drama Romance Shortbus 
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006.0,Children of Men,3.95,64,,3.881620556845487,Action Adventure Drama Sci-Fi Thriller Children of Men 
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,2006.0,"Prestige, The",4.01,90,ummarti2006 atmospheric enigmatic,3.955619170474532,"Drama Mystery Sci-Fi Thriller Prestige, The ummarti2006 atmospheric enigmatic"
48783,Flags of Our Fathers (2006),Drama|War,2006.0,Flags of Our Fathers,3.45,11,,3.37472552977942,Drama War Flags of Our Fathers 
48872,13 Tzameti (2005),Film-Noir|Thriller,2005.0,13 Tzameti,4.5,1,,3.4118824420036953,Film-Noir Thriller 13 Tzameti 
48877,Saw III (2006),Crime|Horror|Thriller,2006.0,Saw III,3.05,11,,3.1302810853349756,Crime Horror Thriller Saw III 
48879,Catch a Fire (2006),Drama|Thriller,2006.0,Catch a Fire,3.25,2,,3.2550066151143957,Drama Thriller Catch a Fire 
48883,Death of a President (2006),Crime|Drama|Mystery|Thriller,2006.0,Death of a President,3.25,2,,3.2550066151143957,Crime Drama Mystery Thriller Death of a President 
48982,Flushed Away (2006),Animation|Comedy,2006.0,Flushed Away,3.5,7,,3.378218538287826,Animation Comedy Flushed Away 
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,2006.0,Perfume: The Story of a Murderer,3.25,8,,3.2530039690686374,Crime Drama Thriller Perfume: The Story of a Murderer 
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,2006.0,"Santa Clause 3: The Escape Clause, The",2.75,2,,3.1438955040032845,"Comedy Fantasy Santa Clause 3: The Escape Clause, The "
49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi,1992.0,Mom and Dad Save the World,2.0,1,,3.0993824420036953,Comedy Sci-Fi Mom and Dad Save the World 
49130,"Good Year, A (2006)",Comedy|Drama|Romance,2006.0,"Good Year, A",3.67,3,Marion Cotillard,3.380505953602956,"Comedy Drama Romance Good Year, A Marion Cotillard"
49132,Shut Up & Sing (2006),Documentary,2006.0,Shut Up & Sing,3.0,3,,3.179505953602956,Documentary Shut Up & Sing 
49220,For Your Consideration (2006),Comedy,2006.0,For Your Consideration,2.38,4,,2.9377326850935965,Comedy For Your Consideration 
49263,Fuck (2005),Comedy|Documentary,2005.0,Fuck,3.0,1,,3.2243824420036953,Comedy Documentary Fuck 
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,2005.0,Shooting Dogs (a.k.a. Beyond the Gates),4.0,1,,3.3493824420036953,Documentary Drama War Shooting Dogs (a.k.a. Beyond the Gates) 
49272,Casino Royale (2006),Action|Adventure|Thriller,2006.0,Casino Royale,3.94,81,,3.88562567654579,Action Adventure Thriller Casino Royale 
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,2006.0,Happy Feet,2.68,11,,2.9041699742238647,Adventure Animation Children Comedy IMAX Happy Feet 
49276,Let's Go to Prison (2006),Comedy,2006.0,Let's Go to Prison,1.33,3,,2.678505953602956,Comedy Let's Go to Prison 
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,2006.0,Déjà Vu (Deja Vu),3.3,20,,3.2887059087418353,Action Sci-Fi Thriller Déjà Vu (Deja Vu) 
49280,Bobby (2006),Drama,2006.0,Bobby,3.83,3,,3.428505953602956,Drama Bobby 
49284,10 Items or Less (2006),Comedy|Drama|Romance,2006.0,10 Items or Less,2.67,3,,3.080505953602956,Comedy Drama Romance 10 Items or Less 
49286,"Holiday, The (2006)",Comedy|Romance,2006.0,"Holiday, The",3.21,24,,3.2204857914848244,"Comedy Romance Holiday, The "
49314,Harsh Times (2006),Action|Crime|Drama,2006.0,Harsh Times,3.0,1,,3.2243824420036953,Action Crime Drama Harsh Times 
49347,Fast Food Nation (2006),Drama,2006.0,Fast Food Nation,3.83,3,,3.428505953602956,Drama Fast Food Nation 
49389,The Great Train Robbery (1903),Crime|Western,1903.0,The Great Train Robbery,2.5,2,,3.0883399484477287,Crime Western The Great Train Robbery 
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,2006.0,Tenacious D in The Pick of Destiny,3.44,9,,3.3596912210018477,Adventure Comedy Musical Tenacious D in The Pick of Destiny 
49524,"Nativity Story, The (2006)",Drama,2006.0,"Nativity Story, The",3.5,2,,3.310562170669951,"Drama Nativity Story, The "
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,2006.0,Blood Diamond,3.76,53,Africa corruption Jennifer Connelly justice Leonardo DiCaprio,3.701250992267159,Action Adventure Crime Drama Thriller War Blood Diamond Africa corruption Jennifer Connelly justice Leonardo DiCaprio
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,2006.0,Charlotte's Web,3.33,3,,3.278505953602956,Children Comedy Drama Fantasy Charlotte's Web 
49649,Eragon (2006),Action|Adventure|Fantasy,2006.0,Eragon,2.33,12,,2.6713189229489243,Action Adventure Fantasy Eragon 
49651,Rocky Balboa (2006),Action|Drama,2006.0,Rocky Balboa,3.32,14,,3.29881235885855,Action Drama Rocky Balboa 
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,2006.0,Fur: An Imaginary Portrait of Diane Arbus,3.0,1,,3.2243824420036953,Drama Fantasy Romance Fur: An Imaginary Portrait of Diane Arbus 
49688,"Dam Busters, The (1955)",Action|Drama|War,1955.0,"Dam Busters, The",4.0,1,,3.3493824420036953,"Action Drama War Dam Busters, The "
49735,Another Gay Movie (2006),Comedy,2006.0,Another Gay Movie,3.5,1,,3.2868824420036953,Comedy Another Gay Movie 
49772,"Painted Veil, The (2006)",Drama|Romance,2006.0,"Painted Veil, The",4.0,4,,3.5268235941845054,"Drama Romance Painted Veil, The "
49793,We Are Marshall (2006),Drama,2006.0,We Are Marshall,3.75,2,,3.3661177262255064,Drama We Are Marshall 
49822,"Good Shepherd, The (2006)",Drama|Thriller,2006.0,"Good Shepherd, The",3.14,7,,3.1982185382878257,"Drama Thriller Good Shepherd, The "
49824,Dreamgirls (2006),Drama|Musical,2006.0,Dreamgirls,3.1,5,,3.191254961335797,Drama Musical Dreamgirls 
49910,Freedom Writers (2007),Drama,2007.0,Freedom Writers,3.75,4,,3.4359145032754146,Drama Freedom Writers 
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,2006.0,When the Levees Broke: A Requiem in Four Acts,4.0,1,,3.3493824420036953,Documentary When the Levees Broke: A Requiem in Four Acts 
49932,Inland Empire (2006),Drama|Mystery|Thriller,2006.0,Inland Empire,3.67,6,,3.447312272002274,Drama Mystery Thriller Inland Empire 
49957,"History Boys, The (2006)",Comedy|Drama,2006.0,"History Boys, The",3.0,2,,3.19945105955884,"Comedy Drama History Boys, The "
49961,Notes on a Scandal (2006),Drama,2006.0,Notes on a Scandal,3.75,4,,3.4359145032754146,Drama Notes on a Scandal 
50003,DOA: Dead or Alive (2006),Action|Adventure,2006.0,DOA: Dead or Alive,2.0,2,,2.977228837336618,Action Adventure DOA: Dead or Alive 
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,2006.0,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2.5,3,,3.029505953602956,Action Drama Curse of the Golden Flower (Man cheng jin dai huang jin jia) 
50064,"Good German, The (2006)",Drama|Mystery|Thriller,2006.0,"Good German, The",3.0,1,,3.2243824420036953,"Drama Mystery Thriller Good German, The "
50068,Letters from Iwo Jima (2006),Drama|War,2006.0,Letters from Iwo Jima,3.71,17,,3.577710814001232,Drama War Letters from Iwo Jima 
50147,Black Christmas (2006),Action|Horror|Thriller,2006.0,Black Christmas,2.0,1,,3.0993824420036953,Action Horror Thriller Black Christmas 
50158,Stomp the Yard (2007),Drama|Musical,2007.0,Stomp the Yard,2.5,2,,3.0883399484477287,Drama Musical Stomp the Yard 
50160,Miss Potter (2006),Drama,2006.0,Miss Potter,3.75,2,,3.3661177262255064,Drama Miss Potter 
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,2006.0,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile),1.17,3,,2.630505953602956,Comedy Romance American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) 
50274,Venus (2006),Drama|Romance,2006.0,Venus,3.5,2,,3.310562170669951,Drama Romance Venus 
50354,The Return of Don Camillo (1953),Comedy,1953.0,The Return of Don Camillo,3.0,1,,3.2243824420036953,Comedy The Return of Don Camillo 
50356,The Little World of Don Camillo (1952),Comedy,1952.0,The Little World of Don Camillo,3.0,1,,3.2243824420036953,Comedy The Little World of Don Camillo 
50440,Primeval (2007),Horror|Thriller,2007.0,Primeval,2.0,1,,3.0993824420036953,Horror Thriller Primeval 
50442,Alpha Dog (2007),Crime|Drama,2007.0,Alpha Dog,3.12,8,,3.1836706357353037,Crime Drama Alpha Dog 
50445,"Hitcher, The (2007)",Action|Horror|Thriller,2007.0,"Hitcher, The",2.5,2,,3.0883399484477287,"Action Horror Thriller Hitcher, The "
50514,After the Wedding (Efter brylluppet) (2006),Drama,2006.0,After the Wedding (Efter brylluppet),3.5,1,,3.2868824420036953,Drama After the Wedding (Efter brylluppet) 
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,2007.0,Bridge to Terabithia,2.78,9,,2.988441221001848,Adventure Children Fantasy Bridge to Terabithia 
50610,Beer League (2006),Comedy,2006.0,Beer League,4.0,1,,3.3493824420036953,Comedy Beer League 
50613,Dead Meat (2004),Horror,2004.0,Dead Meat,4.5,1,,3.4118824420036953,Horror Dead Meat 
50658,49 Up (2005),Documentary,2005.0,49 Up,4.0,2,,3.4216732817810622,Documentary 49 Up 
50685,Waitress (2007),Comedy|Drama|Romance,2007.0,Waitress,3.83,6,,3.521158425848428,Comedy Drama Romance Waitress 
50740,Seven Up! (1964),Documentary,1964.0,Seven Up!,3.83,3,,3.428505953602956,Documentary Seven Up! 
50792,Catch and Release (2006),Comedy|Drama|Romance,2006.0,Catch and Release,2.25,2,,3.0327843928921734,Comedy Drama Romance Catch and Release 
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,2006.0,Smokin' Aces,3.1,10,,3.1644152668252685,Action Crime Drama Thriller Smokin' Aces 
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,2007.0,Blood and Chocolate,2.0,2,,2.977228837336618,Drama Fantasy Horror Romance Blood and Chocolate 
50798,Epic Movie (2007),Adventure|Comedy,2007.0,Epic Movie,1.12,4,,2.479550866911778,Adventure Comedy Epic Movie 
50800,"Messengers, The (2007)",Drama|Horror|Thriller,2007.0,"Messengers, The",2.5,2,,3.0883399484477287,"Drama Horror Thriller Messengers, The "
50802,Because I Said So (2007),Comedy|Drama|Romance,2007.0,Because I Said So,3.0,3,,3.179505953602956,Comedy Drama Romance Because I Said So 
50804,Hannibal Rising (2007),Drama|Horror|Thriller,2007.0,Hannibal Rising,3.5,3,,3.329505953602956,Drama Horror Thriller Hannibal Rising 
50806,Norbit (2007),Comedy|Romance,2007.0,Norbit,1.0,1,,2.9743824420036953,Comedy Romance Norbit 
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,2006.0,"Boss of It All, The (Direktøren for det hele)",4.5,2,,3.5327843928921734,"Comedy Drama Boss of It All, The (Direktøren for det hele) "
50851,Cocaine Cowboys (2006),Documentary,2006.0,Cocaine Cowboys,4.5,2,,3.5327843928921734,Documentary Cocaine Cowboys 
50872,Ratatouille (2007),Animation|Children|Drama,2007.0,Ratatouille,3.87,72,a clever chef rat inspirational clever inspirational,3.8156336650130322,Animation Children Drama Ratatouille a clever chef rat inspirational clever inspirational
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,2006.0,"Paris, I Love You (Paris, je t'aime)",2.94,8,,3.087670635735304,"Romance Paris, I Love You (Paris, je t'aime) "
50923,"Astronaut Farmer, The (2007)",Drama,2007.0,"Astronaut Farmer, The",2.25,2,,3.0327843928921734,"Drama Astronaut Farmer, The "
50942,"Wake Up, Ron Burgundy (2004)",Comedy,2004.0,"Wake Up, Ron Burgundy",3.5,1,,3.2868824420036953,"Comedy Wake Up, Ron Burgundy "
50954,It's a Boy Girl Thing (2006),Comedy|Romance,2006.0,It's a Boy Girl Thing,1.0,2,,2.7550066151143957,Comedy Romance It's a Boy Girl Thing 
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,2006.0,"Ugly Duckling and Me!, The",5.0,1,,3.4743824420036953,"Animation Comedy Ugly Duckling and Me!, The "
51024,The Odyssey (1997),Adventure|Drama|Fantasy,1997.0,The Odyssey,3.17,3,,3.230505953602956,Adventure Drama Fantasy The Odyssey 
51037,Unknown (2006),Drama|Mystery|Thriller,2006.0,Unknown,3.0,4,,3.1631872305481417,Drama Mystery Thriller Unknown 
51077,Ghost Rider (2007),Action|Fantasy|Thriller,2007.0,Ghost Rider,2.25,12,,2.6207926071594505,Action Fantasy Thriller Ghost Rider 
51080,Breach (2007),Drama|Thriller,2007.0,Breach,3.56,8,,3.4183373024019708,Drama Thriller Breach 
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,2007.0,Tyler Perry's Daddy's Little Girls,2.0,1,,3.0993824420036953,Comedy Romance Tyler Perry's Daddy's Little Girls 
51084,Music and Lyrics (2007),Comedy|Romance,2007.0,Music and Lyrics,3.1,10,,3.1644152668252685,Comedy Romance Music and Lyrics 
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,2007.0,"Number 23, The",2.93,14,,3.0388123588585505,"Drama Mystery Thriller Number 23, The "
51088,Reno 911!: Miami (2007),Comedy,2007.0,Reno 911!: Miami,3.0,2,,3.19945105955884,Comedy Reno 911!: Miami 
51091,Black Snake Moan (2006),Drama,2006.0,Black Snake Moan,3.5,4,,3.3450054123663238,Drama Black Snake Moan 
51167,My Father and My Son (Babam ve oglum) (2005),Drama,2005.0,My Father and My Son (Babam ve oglum),4.5,1,,3.4118824420036953,Drama My Father and My Son (Babam ve oglum) 
51174,Factory Girl (2006),Drama,2006.0,Factory Girl,3.5,1,,3.2868824420036953,Drama Factory Girl 
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007.0,Hot Fuzz,4.0,61,british comedy,3.923456757882788,Action Comedy Crime Mystery Hot Fuzz british comedy
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,2006.0,Golden Door (Nuovomondo),4.5,1,,3.4118824420036953,Adventure Drama Romance Golden Door (Nuovomondo) 
51357,Citizen X (1995),Crime|Drama|Thriller,1995.0,Citizen X,4.0,1,,3.3493824420036953,Crime Drama Thriller Citizen X 
51412,Next (2007),Action|Sci-Fi|Thriller,2007.0,Next,2.82,14,,2.965479025525217,Action Sci-Fi Thriller Next 
51471,Amazing Grace (2006),Drama|Romance,2006.0,Amazing Grace,3.0,1,,3.2243824420036953,Drama Romance Amazing Grace 
51498,2001 Maniacs (2005),Comedy|Horror,2005.0,2001 Maniacs,3.25,2,,3.2550066151143957,Comedy Horror 2001 Maniacs 
51540,Zodiac (2007),Crime|Drama|Thriller,2007.0,Zodiac,3.71,38,,3.6394457674673237,Crime Drama Thriller Zodiac 
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,2005.0,Pusher III: I'm the Angel of Death,2.5,1,,3.1618824420036953,Action Comedy Drama Horror Thriller Pusher III: I'm the Angel of Death 
51562,Babylon 5: The Gathering (1993),Sci-Fi,1993.0,Babylon 5: The Gathering,4.0,1,,3.3493824420036953,Sci-Fi Babylon 5: The Gathering 
51573,Meshes of the Afternoon (1943),Fantasy,1943.0,Meshes of the Afternoon,3.0,1,,3.2243824420036953,Fantasy Meshes of the Afternoon 
51575,Wild Hogs (2007),Adventure|Comedy,2007.0,Wild Hogs,2.3,5,,2.8579216280024635,Adventure Comedy Wild Hogs 
51662,300 (2007),Action|Fantasy|War|IMAX,2007.0,300,3.68,80,,3.645920224552064,Action Fantasy War IMAX 300 
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,2006.0,"Abandoned, The",2.0,1,,3.0993824420036953,"Horror Mystery Thriller Abandoned, The "
51694,Starter for 10 (2006),Drama|Romance,2006.0,Starter for 10,3.5,1,,3.2868824420036953,Drama Romance Starter for 10 
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,2007.0,"Last Mimzy, The",3.0,2,,3.19945105955884,"Adventure Children Sci-Fi Last Mimzy, The "
51705,Priceless (Hors de prix) (2006),Comedy|Romance,2006.0,Priceless (Hors de prix),4.25,2,,3.477228837336618,Comedy Romance Priceless (Hors de prix) 
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,2006.0,"Host, The (Gwoemul)",4.0,7,,3.628218538287826,"Comedy Drama Horror Sci-Fi Thriller Host, The (Gwoemul) "
51834,Becoming Jane (2007),Drama|Romance,2007.0,Becoming Jane,2.92,6,,3.1011584258484275,Drama Romance Becoming Jane 
51884,"Namesake, The (2006)",Drama|Romance,2006.0,"Namesake, The",3.67,3,,3.380505953602956,"Drama Romance Namesake, The "
